match_id,date,variable,value,venue,team_id,team_name,league_name
3602549,2021-10-03,xG_ag,2.29,H,6422,Fortuna Sittard,Eredivisie
3602549,2021-10-03,xG_for,2.29,A,8464,NEC Nijmegen,Eredivisie
3602549,2021-10-03,xG_ag,1.93,A,8464,NEC Nijmegen,Eredivisie
3602550,2021-10-03,xG_for,2.04,H,8593,Ajax,Eredivisie
3602550,2021-10-03,xG_ag,0.62,H,8593,Ajax,Eredivisie
3602550,2021-10-03,xG_for,0.62,A,9908,FC Utrecht,Eredivisie
3602550,2021-10-03,xG_ag,2.04,A,9908,FC Utrecht,Eredivisie
3602551,2021-10-03,xG_for,0.95,H,7788,Cambuur,Eredivisie
3602551,2021-10-03,xG_ag,1.89,H,7788,Cambuur,Eredivisie
3602551,2021-10-03,xG_for,1.89,A,10229,AZ Alkmaar,Eredivisie
3602551,2021-10-03,xG_ag,0.95,A,10229,AZ Alkmaar,Eredivisie
3602552,2021-10-03,xG_for,1.46,H,8277,Vitesse,Eredivisie
3602552,2021-10-03,xG_ag,1.83,H,8277,Vitesse,Eredivisie
3602552,2021-10-03,xG_for,1.83,A,10235,Feyenoord,Eredivisie
3602552,2021-10-03,xG_ag,1.46,A,10235,Feyenoord,Eredivisie
3602553,2021-10-04,xG_for,3.12,H,8640,PSV Eindhoven,Eredivisie
3602553,2021-10-04,xG_ag,1.02,H,8640,PSV Eindhoven,Eredivisie
3602553,2021-10-04,xG_for,1.02,A,8614,Sparta Rotterdam,Eredivisie
3602553,2021-10-04,xG_ag,3.12,A,8614,Sparta Rotterdam,Eredivisie
3602554,2022-05-12,xG_for,4.11,H,8593,Ajax,Eredivisie
3602554,2022-05-12,xG_ag,0.22,H,8593,Ajax,Eredivisie
3602554,2022-05-12,xG_for,0.22,A,10228,SC Heerenveen,Eredivisie
3602554,2022-05-12,xG_ag,4.11,A,10228,SC Heerenveen,Eredivisie
3602555,2022-05-12,xG_for,1.03,H,7788,Cambuur,Eredivisie
3602555,2022-05-12,xG_ag,1.25,H,7788,Cambuur,Eredivisie
3602555,2022-05-12,xG_for,1.25,A,8525,Willem II,Eredivisie
3602555,2022-05-12,xG_ag,1.03,A,8525,Willem II,Eredivisie
3602556,2022-05-12,xG_for,1.82,H,6422,Fortuna Sittard,Eredivisie
3602556,2022-05-12,xG_ag,1.3,H,6422,Fortuna Sittard,Eredivisie
3602556,2022-05-12,xG_for,1.3,A,8277,Vitesse,Eredivisie
3602556,2022-05-12,xG_ag,1.82,A,8277,Vitesse,Eredivisie
3602557,2022-05-12,xG_for,0.82,H,6433,Go Ahead Eagles,Eredivisie
3602557,2022-05-12,xG_ag,0.64,H,6433,Go Ahead Eagles,Eredivisie
3602557,2022-05-12,xG_for,0.64,A,10235,Feyenoord,Eredivisie
3602557,2022-05-12,xG_ag,0.82,A,10235,Feyenoord,Eredivisie
3602558,2022-05-12,xG_for,2.05,H,8640,PSV Eindhoven,Eredivisie
3602558,2022-05-12,xG_ag,2.11,H,8640,PSV Eindhoven,Eredivisie
3602558,2022-05-12,xG_for,2.11,A,8464,NEC Nijmegen,Eredivisie
3602558,2022-05-12,xG_ag,2.05,A,8464,NEC Nijmegen,Eredivisie
3602559,2022-05-12,xG_for,1.93,H,10219,RKC Waalwijk,Eredivisie
3602559,2022-05-12,xG_ag,0.93,H,10219,RKC Waalwijk,Eredivisie
3602559,2022-05-12,xG_for,0.93,A,9791,Heracles,Eredivisie
3602559,2022-05-12,xG_ag,1.93,A,9791,Heracles,Eredivisie
3602560,2022-05-12,xG_for,0.74,H,8614,Sparta Rotterdam,Eredivisie
3602560,2022-05-12,xG_ag,1.94,H,8614,Sparta Rotterdam,Eredivisie
3602560,2022-05-12,xG_for,1.94,A,6413,PEC Zwolle,Eredivisie
3602560,2022-05-12,xG_ag,0.74,A,6413,PEC Zwolle,Eredivisie
3602561,2022-05-12,xG_for,2.35,H,8611,FC Twente,Eredivisie
3602561,2022-05-12,xG_ag,0.49,H,8611,FC Twente,Eredivisie
3602561,2022-05-12,xG_for,0.49,A,8674,FC Groningen,Eredivisie
3602561,2022-05-12,xG_ag,2.35,A,8674,FC Groningen,Eredivisie
3602562,2022-05-12,xG_for,1.87,H,9908,FC Utrecht,Eredivisie
3602562,2022-05-12,xG_ag,1.34,H,9908,FC Utrecht,Eredivisie
3602562,2022-05-12,xG_for,1.34,A,10229,AZ Alkmaar,Eredivisie
3602562,2022-05-12,xG_ag,1.87,A,10229,AZ Alkmaar,Eredivisie
3602563,2021-10-16,xG_for,3.99,H,10235,Feyenoord,Eredivisie
3602563,2021-10-16,xG_ag,1.05,H,10235,Feyenoord,Eredivisie
3602563,2021-10-16,xG_for,1.05,A,10219,RKC Waalwijk,Eredivisie
3602563,2021-10-16,xG_ag,3.99,A,10219,RKC Waalwijk,Eredivisie
3602564,2021-10-16,xG_for,1.4,H,10228,SC Heerenveen,Eredivisie
3602564,2021-10-16,xG_ag,2.01,H,10228,SC Heerenveen,Eredivisie
3602564,2021-10-16,xG_for,2.01,A,8593,Ajax,Eredivisie
3602564,2021-10-16,xG_ag,1.4,A,8593,Ajax,Eredivisie
3602565,2021-10-16,xG_for,1.17,H,6433,Go Ahead Eagles,Eredivisie
3602565,2021-10-16,xG_ag,1.92,H,6433,Go Ahead Eagles,Eredivisie
3602565,2021-10-16,xG_for,1.92,A,9791,Heracles,Eredivisie
3602565,2021-10-16,xG_ag,1.17,A,9791,Heracles,Eredivisie
3602566,2021-10-17,xG_for,0.98,H,6422,Fortuna Sittard,Eredivisie
3602566,2021-10-17,xG_ag,0.8,H,6422,Fortuna Sittard,Eredivisie
3602566,2021-10-17,xG_for,0.8,A,7788,Cambuur,Eredivisie
3602566,2021-10-17,xG_ag,0.98,A,7788,Cambuur,Eredivisie
3602567,2021-10-17,xG_for,2.6,H,8640,PSV Eindhoven,Eredivisie
3602567,2021-10-17,xG_ag,0.51,H,8640,PSV Eindhoven,Eredivisie
3602567,2021-10-17,xG_for,0.51,A,6413,PEC Zwolle,Eredivisie
3602567,2021-10-17,xG_ag,2.6,A,6413,PEC Zwolle,Eredivisie
3602568,2021-10-17,xG_for,2.81,H,10229,AZ Alkmaar,Eredivisie
3602568,2021-10-17,xG_ag,0.42,H,10229,AZ Alkmaar,Eredivisie
3602568,2021-10-17,xG_for,0.42,A,9908,FC Utrecht,Eredivisie
3602568,2021-10-17,xG_ag,2.81,A,9908,FC Utrecht,Eredivisie
3602569,2021-10-17,xG_for,0.52,H,8464,NEC Nijmegen,Eredivisie
3602569,2021-10-17,xG_ag,1.04,H,8464,NEC Nijmegen,Eredivisie
3602569,2021-10-17,xG_for,1.04,A,8277,Vitesse,Eredivisie
3602569,2021-10-17,xG_ag,0.52,A,8277,Vitesse,Eredivisie
3602570,2021-10-17,xG_for,1.93,H,8614,Sparta Rotterdam,Eredivisie
3602570,2021-10-17,xG_ag,0.38,H,8614,Sparta Rotterdam,Eredivisie
3602570,2021-10-17,xG_for,0.38,A,8674,FC Groningen,Eredivisie
3602570,2021-10-17,xG_ag,1.93,A,8674,FC Groningen,Eredivisie
3602571,2021-10-17,xG_for,0.58,H,8611,FC Twente,Eredivisie
3602571,2021-10-17,xG_ag,0.76,H,8611,FC Twente,Eredivisie
3602571,2021-10-17,xG_for,0.76,A,8525,Willem II,Eredivisie
3602571,2021-10-17,xG_ag,0.58,A,8525,Willem II,Eredivisie
3602572,2021-10-23,xG_for,1.73,H,8525,Willem II,Eredivisie
3602572,2021-10-23,xG_ag,1.29,H,8525,Willem II,Eredivisie
3602572,2021-10-23,xG_for,1.29,A,6422,Fortuna Sittard,Eredivisie
3602572,2021-10-23,xG_ag,1.73,A,6422,Fortuna Sittard,Eredivisie
3602573,2021-10-24,xG_for,1.57,H,6413,PEC Zwolle,Eredivisie
3602573,2021-10-24,xG_ag,1.53,H,6413,PEC Zwolle,Eredivisie
3602573,2021-10-24,xG_for,1.53,A,9791,Heracles,Eredivisie
3602573,2021-10-24,xG_ag,1.57,A,9791,Heracles,Eredivisie
3602574,2021-10-24,xG_for,1.3,H,8611,FC Twente,Eredivisie
3602574,2021-10-24,xG_ag,1.21,H,8611,FC Twente,Eredivisie
3602574,2021-10-24,xG_for,1.21,A,8464,NEC Nijmegen,Eredivisie
3602574,2021-10-24,xG_ag,1.3,A,8464,NEC Nijmegen,Eredivisie
3602575,2021-10-23,xG_for,2.73,H,9908,FC Utrecht,Eredivisie
3602575,2021-10-23,xG_ag,1.07,H,9908,FC Utrecht,Eredivisie
3602575,2021-10-23,xG_for,1.07,A,10228,SC Heerenveen,Eredivisie
3602575,2021-10-23,xG_ag,2.73,A,10228,SC Heerenveen,Eredivisie
3602576,2021-10-24,xG_for,1.38,H,10219,RKC Waalwijk,Eredivisie
3602576,2021-10-24,xG_ag,0.76,H,10219,RKC Waalwijk,Eredivisie
3602576,2021-10-24,xG_for,0.76,A,8614,Sparta Rotterdam,Eredivisie
3602576,2021-10-24,xG_ag,1.38,A,8614,Sparta Rotterdam,Eredivisie
3602577,2021-10-24,xG_for,0.96,H,7788,Cambuur,Eredivisie
3602577,2021-10-24,xG_ag,1.78,H,7788,Cambuur,Eredivisie
3602577,2021-10-24,xG_for,1.78,A,10235,Feyenoord,Eredivisie
3602577,2021-10-24,xG_ag,0.96,A,10235,Feyenoord,Eredivisie
3602578,2021-10-25,xG_for,0.64,H,8674,FC Groningen,Eredivisie
3602578,2021-10-25,xG_ag,1.81,H,8674,FC Groningen,Eredivisie
3602578,2021-10-25,xG_for,1.81,A,10229,AZ Alkmaar,Eredivisie
3602578,2021-10-25,xG_ag,0.64,A,10229,AZ Alkmaar,Eredivisie
3602579,2021-10-24,xG_for,1.46,H,8277,Vitesse,Eredivisie
3602579,2021-10-24,xG_ag,1.94,H,8277,Vitesse,Eredivisie
3602579,2021-10-24,xG_for,1.94,A,6433,Go Ahead Eagles,Eredivisie
3602579,2021-10-24,xG_ag,1.46,A,6433,Go Ahead Eagles,Eredivisie
3602580,2021-10-24,xG_for,2.33,H,8593,Ajax,Eredivisie
3602580,2021-10-24,xG_ag,0.94,H,8593,Ajax,Eredivisie
3602580,2021-10-24,xG_for,0.94,A,8640,PSV Eindhoven,Eredivisie
3602580,2021-10-24,xG_ag,2.33,A,8640,PSV Eindhoven,Eredivisie
3602581,2021-10-31,xG_for,1.25,H,10229,AZ Alkmaar,Eredivisie
3602581,2021-10-31,xG_ag,0.81,H,10229,AZ Alkmaar,Eredivisie
3602581,2021-10-31,xG_for,0.81,A,6413,PEC Zwolle,Eredivisie
3602581,2021-10-31,xG_ag,1.25,A,6413,PEC Zwolle,Eredivisie
3602582,2021-10-30,xG_for,0.68,H,9791,Heracles,Eredivisie
3602582,2021-10-30,xG_ag,1.81,H,9791,Heracles,Eredivisie
3602582,2021-10-30,xG_for,1.81,A,8593,Ajax,Eredivisie
3602582,2021-10-30,xG_ag,0.68,A,8593,Ajax,Eredivisie
3602583,2021-11-01,xG_for,2.39,H,6433,Go Ahead Eagles,Eredivisie
3602583,2021-11-01,xG_ag,0.72,H,6433,Go Ahead Eagles,Eredivisie
3602583,2021-11-01,xG_for,0.72,A,6422,Fortuna Sittard,Eredivisie
3602583,2021-11-01,xG_ag,2.39,A,6422,Fortuna Sittard,Eredivisie
3602584,2021-10-31,xG_for,0.6,H,10228,SC Heerenveen,Eredivisie
3602584,2021-10-31,xG_ag,2.3,H,10228,SC Heerenveen,Eredivisie
3602584,2021-10-31,xG_for,2.3,A,8277,Vitesse,Eredivisie
3602584,2021-10-31,xG_ag,0.6,A,8277,Vitesse,Eredivisie
3602585,2021-10-30,xG_for,3.67,H,8640,PSV Eindhoven,Eredivisie
3602585,2021-10-30,xG_ag,0.94,H,8640,PSV Eindhoven,Eredivisie
3602585,2021-10-30,xG_for,0.94,A,8611,FC Twente,Eredivisie
3602585,2021-10-30,xG_ag,3.67,A,8611,FC Twente,Eredivisie
3602586,2021-10-31,xG_for,0.27,H,8614,Sparta Rotterdam,Eredivisie
3602586,2021-10-31,xG_ag,1.34,H,8614,Sparta Rotterdam,Eredivisie
3602586,2021-10-31,xG_for,1.34,A,10235,Feyenoord,Eredivisie
3602586,2021-10-31,xG_ag,0.27,A,10235,Feyenoord,Eredivisie
3602587,2021-10-31,xG_for,2.93,H,8464,NEC Nijmegen,Eredivisie
3602587,2021-10-31,xG_ag,0.77,H,8464,NEC Nijmegen,Eredivisie
3602587,2021-10-31,xG_for,0.77,A,8674,FC Groningen,Eredivisie
3602587,2021-10-31,xG_ag,2.93,A,8674,FC Groningen,Eredivisie
3602588,2021-10-31,xG_for,1.74,H,9908,FC Utrecht,Eredivisie
3602588,2021-10-31,xG_ag,1.16,H,9908,FC Utrecht,Eredivisie
3602588,2021-10-31,xG_for,1.16,A,8525,Willem II,Eredivisie
3602588,2021-10-31,xG_ag,1.74,A,8525,Willem II,Eredivisie
3602589,2021-10-31,xG_for,1.74,H,10219,RKC Waalwijk,Eredivisie
3602589,2021-10-31,xG_ag,2.04,H,10219,RKC Waalwijk,Eredivisie
3602589,2021-10-31,xG_for,2.04,A,7788,Cambuur,Eredivisie
3602589,2021-10-31,xG_ag,1.74,A,7788,Cambuur,Eredivisie
3602590,2022-05-08,xG_for,1.78,H,10229,AZ Alkmaar,Eredivisie
3602590,2022-05-08,xG_ag,1.91,H,10229,AZ Alkmaar,Eredivisie
3602590,2022-05-08,xG_for,1.91,A,8593,Ajax,Eredivisie
3602590,2022-05-08,xG_ag,1.78,A,8593,Ajax,Eredivisie
3602591,2022-05-08,xG_for,1.3,H,8674,FC Groningen,Eredivisie
3602591,2022-05-08,xG_ag,1.44,H,8674,FC Groningen,Eredivisie
3602591,2022-05-08,xG_for,1.44,A,8614,Sparta Rotterdam,Eredivisie
3602591,2022-05-08,xG_ag,1.3,A,8614,Sparta Rotterdam,Eredivisie
3602592,2022-05-07,xG_for,2.35,H,8611,FC Twente,Eredivisie
3602592,2022-05-07,xG_ag,1.18,H,8611,FC Twente,Eredivisie
3602592,2022-05-07,xG_for,1.18,A,6422,Fortuna Sittard,Eredivisie
3602592,2022-05-07,xG_ag,2.35,A,6422,Fortuna Sittard,Eredivisie
3602593,2022-05-08,xG_for,2.85,H,10235,Feyenoord,Eredivisie
3602593,2022-05-08,xG_ag,1.39,H,10235,Feyenoord,Eredivisie
3602593,2022-05-08,xG_for,1.39,A,8640,PSV Eindhoven,Eredivisie
3602593,2022-05-08,xG_ag,2.85,A,8640,PSV Eindhoven,Eredivisie
3602594,2022-05-08,xG_for,1.8,H,8464,NEC Nijmegen,Eredivisie
3602594,2022-05-08,xG_ag,0.48,H,8464,NEC Nijmegen,Eredivisie
3602594,2022-05-08,xG_for,0.48,A,6433,Go Ahead Eagles,Eredivisie
3602594,2022-05-08,xG_ag,1.8,A,6433,Go Ahead Eagles,Eredivisie
3602595,2022-05-08,xG_for,1.48,H,6413,PEC Zwolle,Eredivisie
3602595,2022-05-08,xG_ag,1.87,H,6413,PEC Zwolle,Eredivisie
3602595,2022-05-08,xG_for,1.87,A,9908,FC Utrecht,Eredivisie
3602595,2022-05-08,xG_ag,1.48,A,9908,FC Utrecht,Eredivisie
3602596,2022-05-07,xG_for,1.85,H,7788,Cambuur,Eredivisie
3602596,2022-05-07,xG_ag,1.82,H,7788,Cambuur,Eredivisie
3602596,2022-05-07,xG_for,1.82,A,10219,RKC Waalwijk,Eredivisie
3602596,2022-05-07,xG_ag,1.85,A,10219,RKC Waalwijk,Eredivisie
3602597,2022-05-08,xG_for,1.43,H,8277,Vitesse,Eredivisie
3602597,2022-05-08,xG_ag,1.66,H,8277,Vitesse,Eredivisie
3602597,2022-05-08,xG_for,1.66,A,10228,SC Heerenveen,Eredivisie
3602597,2022-05-08,xG_ag,1.43,A,10228,SC Heerenveen,Eredivisie
3602598,2022-05-08,xG_for,2.47,H,8525,Willem II,Eredivisie
3602598,2022-05-08,xG_ag,0.19,H,8525,Willem II,Eredivisie
3602598,2022-05-08,xG_for,0.19,A,9791,Heracles,Eredivisie
3602598,2022-05-08,xG_ag,2.47,A,9791,Heracles,Eredivisie
3602599,2021-11-06,xG_for,1.81,H,8611,FC Twente,Eredivisie
3602599,2021-11-06,xG_ag,0.45,H,8611,FC Twente,Eredivisie
3602599,2021-11-06,xG_for,0.45,A,9791,Heracles,Eredivisie
3602599,2021-11-06,xG_ag,1.81,A,9791,Heracles,Eredivisie
3602600,2021-11-07,xG_for,1.33,H,6413,PEC Zwolle,Eredivisie
3602600,2021-11-07,xG_ag,0.72,H,6413,PEC Zwolle,Eredivisie
3602600,2021-11-07,xG_for,0.72,A,7788,Cambuur,Eredivisie
3602600,2021-11-07,xG_ag,1.33,A,7788,Cambuur,Eredivisie
3602601,2021-11-08,xG_for,2.88,H,8593,Ajax,Eredivisie
3602601,2021-11-08,xG_ag,0.1,H,8593,Ajax,Eredivisie
3602601,2021-11-08,xG_for,0.1,A,6433,Go Ahead Eagles,Eredivisie
3602601,2021-11-08,xG_ag,2.88,A,6433,Go Ahead Eagles,Eredivisie
3602602,2021-11-07,xG_for,0.57,H,8525,Willem II,Eredivisie
3602602,2021-11-07,xG_ag,0.86,H,8525,Willem II,Eredivisie
3602602,2021-11-07,xG_for,0.86,A,8614,Sparta Rotterdam,Eredivisie
3602602,2021-11-07,xG_ag,0.57,A,8614,Sparta Rotterdam,Eredivisie
3602603,2021-11-07,xG_for,2.11,H,8464,NEC Nijmegen,Eredivisie
3602603,2021-11-07,xG_ag,1.69,H,8464,NEC Nijmegen,Eredivisie
3602603,2021-11-07,xG_for,1.69,A,10228,SC Heerenveen,Eredivisie
3602603,2021-11-07,xG_ag,2.11,A,10228,SC Heerenveen,Eredivisie
3602604,2021-11-07,xG_for,2.21,H,8277,Vitesse,Eredivisie
3602604,2021-11-07,xG_ag,0.46,H,8277,Vitesse,Eredivisie
3602604,2021-11-07,xG_for,0.46,A,9908,FC Utrecht,Eredivisie
3602604,2021-11-07,xG_ag,2.21,A,9908,FC Utrecht,Eredivisie
3602605,2021-11-07,xG_for,0.54,H,6422,Fortuna Sittard,Eredivisie
3602605,2021-11-07,xG_ag,2.6,H,6422,Fortuna Sittard,Eredivisie
3602605,2021-11-07,xG_for,2.6,A,8640,PSV Eindhoven,Eredivisie
3602605,2021-11-07,xG_ag,0.54,A,8640,PSV Eindhoven,Eredivisie
3602606,2021-11-07,xG_for,1.19,H,8674,FC Groningen,Eredivisie
3602606,2021-11-07,xG_ag,0.49,H,8674,FC Groningen,Eredivisie
3602606,2021-11-07,xG_for,0.49,A,10219,RKC Waalwijk,Eredivisie
3602606,2021-11-07,xG_ag,1.19,A,10219,RKC Waalwijk,Eredivisie
3602607,2021-11-07,xG_for,1.6,H,10235,Feyenoord,Eredivisie
3602607,2021-11-07,xG_ag,1.0,H,10235,Feyenoord,Eredivisie
3602607,2021-11-07,xG_for,1.0,A,10229,AZ Alkmaar,Eredivisie
3602607,2021-11-07,xG_ag,1.6,A,10229,AZ Alkmaar,Eredivisie
3602608,2021-11-20,xG_for,0.77,H,8640,PSV Eindhoven,Eredivisie
3602608,2021-11-20,xG_ag,0.79,H,8640,PSV Eindhoven,Eredivisie
3602608,2021-11-20,xG_for,0.79,A,8277,Vitesse,Eredivisie
3602608,2021-11-20,xG_ag,0.77,A,8277,Vitesse,Eredivisie
3602609,2021-11-21,xG_for,1.9,H,10229,AZ Alkmaar,Eredivisie
3602609,2021-11-21,xG_ag,0.73,H,10229,AZ Alkmaar,Eredivisie
3602609,2021-11-21,xG_for,0.73,A,8464,NEC Nijmegen,Eredivisie
3602609,2021-11-21,xG_ag,1.9,A,8464,NEC Nijmegen,Eredivisie
3602610,2021-11-21,xG_for,0.68,H,8614,Sparta Rotterdam,Eredivisie
3602610,2021-11-21,xG_ag,1.26,H,8614,Sparta Rotterdam,Eredivisie
3602610,2021-11-21,xG_for,1.26,A,8611,FC Twente,Eredivisie
3602610,2021-11-21,xG_ag,0.68,A,8611,FC Twente,Eredivisie
3602611,2021-11-21,xG_for,1.94,H,9791,Heracles,Eredivisie
3602611,2021-11-21,xG_ag,1.43,H,9791,Heracles,Eredivisie
3602611,2021-11-21,xG_for,1.43,A,6422,Fortuna Sittard,Eredivisie
3602611,2021-11-21,xG_ag,1.94,A,6422,Fortuna Sittard,Eredivisie
3602612,2021-11-21,xG_for,0.94,H,10219,RKC Waalwijk,Eredivisie
3602612,2021-11-21,xG_ag,3.91,H,10219,RKC Waalwijk,Eredivisie
3602612,2021-11-21,xG_for,3.91,A,8593,Ajax,Eredivisie
3602612,2021-11-21,xG_ag,0.94,A,8593,Ajax,Eredivisie
3602613,2021-11-21,xG_for,0.84,H,6433,Go Ahead Eagles,Eredivisie
3602613,2021-11-21,xG_ag,1.9,H,6433,Go Ahead Eagles,Eredivisie
3602613,2021-11-21,xG_for,1.9,A,8674,FC Groningen,Eredivisie
3602613,2021-11-21,xG_ag,0.84,A,8674,FC Groningen,Eredivisie
3602614,2021-11-21,xG_for,3.07,H,10235,Feyenoord,Eredivisie
3602614,2021-11-21,xG_ag,0.3,H,10235,Feyenoord,Eredivisie
3602614,2021-11-21,xG_for,0.3,A,6413,PEC Zwolle,Eredivisie
3602614,2021-11-21,xG_ag,3.07,A,6413,PEC Zwolle,Eredivisie
3602615,2021-11-21,xG_for,1.84,H,10228,SC Heerenveen,Eredivisie
3602615,2021-11-21,xG_ag,2.37,H,10228,SC Heerenveen,Eredivisie
3602615,2021-11-21,xG_for,2.37,A,8525,Willem II,Eredivisie
3602615,2021-11-21,xG_ag,1.84,A,8525,Willem II,Eredivisie
3602616,2021-11-22,xG_for,1.73,H,7788,Cambuur,Eredivisie
3602616,2021-11-22,xG_ag,1.28,H,7788,Cambuur,Eredivisie
3602616,2021-11-22,xG_for,1.28,A,9908,FC Utrecht,Eredivisie
3602616,2021-11-22,xG_ag,1.73,A,9908,FC Utrecht,Eredivisie
3602617,2022-04-30,xG_for,2.33,H,8593,Ajax,Eredivisie
3602617,2022-04-30,xG_ag,1.35,H,8593,Ajax,Eredivisie
3602617,2022-04-30,xG_for,1.35,A,6413,PEC Zwolle,Eredivisie
3602617,2022-04-30,xG_ag,2.33,A,6413,PEC Zwolle,Eredivisie
3602618,2022-04-30,xG_for,2.64,H,9908,FC Utrecht,Eredivisie
3602618,2022-04-30,xG_ag,0.58,H,9908,FC Utrecht,Eredivisie
3602618,2022-04-30,xG_for,0.58,A,8464,NEC Nijmegen,Eredivisie
3602618,2022-04-30,xG_ag,2.64,A,8464,NEC Nijmegen,Eredivisie
3602619,2022-05-01,xG_for,0.98,H,6422,Fortuna Sittard,Eredivisie
3602619,2022-05-01,xG_ag,4.31,H,6422,Fortuna Sittard,Eredivisie
3602619,2022-05-01,xG_for,4.31,A,10235,Feyenoord,Eredivisie
3602619,2022-05-01,xG_ag,0.98,A,10235,Feyenoord,Eredivisie
3602620,2022-05-01,xG_for,1.61,H,6433,Go Ahead Eagles,Eredivisie
3602620,2022-05-01,xG_ag,1.94,H,6433,Go Ahead Eagles,Eredivisie
3602620,2022-05-01,xG_for,1.94,A,8277,Vitesse,Eredivisie
3602620,2022-05-01,xG_ag,1.61,A,8277,Vitesse,Eredivisie
3602621,2022-05-01,xG_for,1.28,H,9791,Heracles,Eredivisie
3602621,2022-05-01,xG_ag,0.95,H,9791,Heracles,Eredivisie
3602621,2022-05-01,xG_for,0.95,A,8611,FC Twente,Eredivisie
3602621,2022-05-01,xG_ag,1.28,A,8611,FC Twente,Eredivisie
3602622,2022-05-01,xG_for,1.62,H,8640,PSV Eindhoven,Eredivisie
3602622,2022-05-01,xG_ag,1.44,H,8640,PSV Eindhoven,Eredivisie
3602622,2022-05-01,xG_for,1.44,A,8525,Willem II,Eredivisie
3602622,2022-05-01,xG_ag,1.62,A,8525,Willem II,Eredivisie
3602623,2022-05-02,xG_for,1.48,H,10219,RKC Waalwijk,Eredivisie
3602623,2022-05-02,xG_ag,2.28,H,10219,RKC Waalwijk,Eredivisie
3602623,2022-05-02,xG_for,2.28,A,8674,FC Groningen,Eredivisie
3602623,2022-05-02,xG_ag,1.48,A,8674,FC Groningen,Eredivisie
3602624,2022-05-01,xG_for,2.92,H,10228,SC Heerenveen,Eredivisie
3602624,2022-05-01,xG_ag,1.7,H,10228,SC Heerenveen,Eredivisie
3602624,2022-05-01,xG_for,1.7,A,7788,Cambuur,Eredivisie
3602624,2022-05-01,xG_ag,2.92,A,7788,Cambuur,Eredivisie
3602625,2022-05-01,xG_for,1.7,H,8614,Sparta Rotterdam,Eredivisie
3602625,2022-05-01,xG_ag,2.02,H,8614,Sparta Rotterdam,Eredivisie
3602625,2022-05-01,xG_for,2.02,A,10229,AZ Alkmaar,Eredivisie
