,id,title,performer,release_date,url,img_url,preview_url
60,8051831,Shoe Shop Til Dick Drops,"YumTheeBoss,","Sep 21, 2022",https://www.brazzers.com/video/8051831/shoe-shop-til-dick-drops,https://media-public-ht.project1content.com/m=eyzaevFb/e47/f44/8ca/4ca/448/2b8/244/72a/78c/65e/3c/poster/poster_01.jpg,https://prog-public-ht.project1content.com/e47/f44/8ca/4ca/448/2b8/244/72a/78c/65e/3c/mediabook/mediabook_320p.mp4
61,8066911,BrideZZilla: A Fuckfest At The Wedding part 3,"Phoenix Marie,","Sep 21, 2022",https://www.brazzers.com/video/8066911/bride-z-zilla-a-fuckfest-at-the-wedding-part-3,https://media-public-ht.project1content.com/m=eyzaevFb/416/e35/84f/fa7/42b/ba2/8f3/a94/628/4f0/0d/poster/poster_01.jpg,https://prog-public-ht.project1content.com/416/e35/84f/fa7/42b/ba2/8f3/a94/628/4f0/0d/mediabook/mediabook_320p.mp4
62,8060581,BrideZZilla: A Fuckfest At The Wedding part 2,"Phoenix Marie,","Sep 20, 2022",https://www.brazzers.com/video/8060581/bride-z-zilla-a-fuckfest-at-the-wedding-part-2,https://media-public-ht.project1content.com/m=eyzaevFb/3a7/485/97b/b4d/4f8/19a/5df/557/81e/aa0/70/poster/poster_01.jpg,https://prog-public-ht.project1content.com/3a7/485/97b/b4d/4f8/19a/5df/557/81e/aa0/70/mediabook/mediabook_320p.mp4
63,8056651,School Of Cock,"Ella Reese, Keiran Lee","Sep 20, 2022",https://www.brazzers.com/video/8056651/school-of-cock,https://media-public-ht.project1content.com/m=eyzaevFb/318/03a/e7b/acb/4a3/aa3/7be/4dc/500/5c0/3b/poster/poster_01.jpg,https://prog-public-ht.project1content.com/318/03a/e7b/acb/4a3/aa3/7be/4dc/500/5c0/3b/mediabook/mediabook_320p.mp4
64,8056701,Direct-2-Face Vabbing Squats,"Ali Cash, August Skye","Sep 19, 2022",https://www.brazzers.com/video/8056701/direct-2-face-vabbing-squats,https://media-public-ht.project1content.com/m=eyzaevFb/76f/325/6c0/c9d/475/79a/3cb/631/651/8c1/5a/poster/poster_01.jpg,https://prog-public-ht.project1content.com/76f/325/6c0/c9d/475/79a/3cb/631/651/8c1/5a/mediabook/mediabook_320p.mp4
65,8051301,BrideZZilla: A Fuckfest At The Wedding part 1,"Phoenix Marie,","Sep 19, 2022",https://www.brazzers.com/video/8051301/bride-z-zilla-a-fuckfest-at-the-wedding-part-1,https://media-public-ht.project1content.com/m=eyzaevFb/aa9/e0e/907/874/4ef/d8c/199/078/2cb/889/1b/poster/poster_01.jpg,https://prog-public-ht.project1content.com/aa9/e0e/907/874/4ef/d8c/199/078/2cb/889/1b/mediabook/mediabook_320p.mp4
66,8052041,A Peg On The Corporate Ladder,"Cherie Deville,","Sep 18, 2022",https://www.brazzers.com/video/8052041/a-peg-on-the-corporate-ladder,https://media-public-ht.project1content.com/m=eyzaevFb/e77/95f/a0f/a1b/4ba/3ad/7a1/f4e/943/f98/6f/poster/poster_01.jpg,https://prog-public-ht.project1content.com/e77/95f/a0f/a1b/4ba/3ad/7a1/f4e/943/f98/6f/mediabook/mediabook_320p.mp4
67,8029251,Lola's Fuckable Feet,"Lola Bellucci,","Sep 17, 2022",https://www.brazzers.com/video/8029251/lolas-fuckable-feet,https://media-public-ht.project1content.com/m=eyzaevFb/d43/e70/ad6/f52/45f/ba7/9a6/5a0/054/d6b/0a/poster/poster_01.jpg,https://prog-public-ht.project1content.com/d43/e70/ad6/f52/45f/ba7/9a6/5a0/054/d6b/0a/mediabook/mediabook_320p.mp4
68,8043451,Put That Pussy On Ice,"Riley Reign,","Sep 16, 2022",https://www.brazzers.com/video/8043451/put-that-pussy-on-ice,https://media-public-ht.project1content.com/m=eyzaevFb/55c/b99/7e4/a2a/4b0/9b4/952/b16/aa1/a37/fb/poster/poster_01.jpg,https://prog-public-ht.project1content.com/55c/b99/7e4/a2a/4b0/9b4/952/b16/aa1/a37/fb/mediabook/mediabook_320p.mp4
69,8047661,Lending A Horny Hand,"Rachel Starr,","Sep 16, 2022",https://www.brazzers.com/video/8047661/lending-a-horny-hand,https://media-public-ht.project1content.com/m=eyzaevFb/eb5/562/cde/57e/4f4/3bc/7c4/f6a/4ba/fd0/67/poster/poster_01.jpg,https://prog-public-ht.project1content.com/eb5/562/cde/57e/4f4/3bc/7c4/f6a/4ba/fd0/67/mediabook/mediabook_320p.mp4
70,8043431,Slippery When Wet MILF Bangs Stepson,"Uptown Jenny,","Sep 15, 2022",https://www.brazzers.com/video/8043431/slippery-when-wet-milf-bangs-stepson,https://media-public-ht.project1content.com/m=eyzaevFb/cf4/206/831/615/47d/88d/2e2/515/8a4/4f3/00/poster/poster_01.jpg,https://prog-public-ht.project1content.com/cf4/206/831/615/47d/88d/2e2/515/8a4/4f3/00/mediabook/mediabook_320p.mp4
71,8047621,The Devil Wears Nada,"Alexis Fawx,","Sep 15, 2022",https://www.brazzers.com/video/8047621/the-devil-wears-nada,https://media-public-ht.project1content.com/m=eyzaevFb/1cb/584/551/7a4/459/da2/899/fcf/47d/e52/eb/poster/poster_01.jpg,https://prog-public-ht.project1content.com/1cb/584/551/7a4/459/da2/899/fcf/47d/e52/eb/mediabook/mediabook_320p.mp4
72,8029571,So Much Oil She Shines!,"Christina Shine,","Sep 14, 2022",https://www.brazzers.com/video/8029571/so-much-oil-she-shines,https://media-public-ht.project1content.com/m=eyzaevFb/317/ed3/07f/063/4ce/4b4/74e/44b/0e8/5ef/77/poster/poster_01.jpg,https://prog-public-ht.project1content.com/317/ed3/07f/063/4ce/4b4/74e/44b/0e8/5ef/77/mediabook/mediabook_320p.mp4
73,8043321,Fucked From The Future,"Abigaiil Morris,","Sep 14, 2022",https://www.brazzers.com/video/8043321/fucked-from-the-future,https://media-public-ht.project1content.com/m=eyzaevFb/707/669/fe4/a41/4dd/49c/c32/f49/090/a17/04/poster/poster_01.jpg,https://prog-public-ht.project1content.com/707/669/fe4/a41/4dd/49c/c32/f49/090/a17/04/mediabook/mediabook_320p.mp4
74,8029661,"Climb In Her Window, Cum In Her Mouth","Mena Carlisle,","Sep 13, 2022",https://www.brazzers.com/video/8029661/climb-in-her-window-cum-in-her-mouth,https://media-public-ht.project1content.com/m=eyzaevFb/550/8b1/ced/258/4d2/6af/d19/029/f00/7d2/7f/poster/poster_01.jpg,https://prog-public-ht.project1content.com/550/8b1/ced/258/4d2/6af/d19/029/f00/7d2/7f/mediabook/mediabook_320p.mp4
75,8029611,Angela's Airtight DP,"Angela White,","Sep 13, 2022",https://www.brazzers.com/video/8029611/angelas-airtight-dp,https://media-public-ht.project1content.com/m=eyzaevFb/070/d8e/218/810/4bf/3b3/591/e48/1ad/d17/d7/poster/poster_01.jpg,https://prog-public-ht.project1content.com/070/d8e/218/810/4bf/3b3/591/e48/1ad/d17/d7/mediabook/mediabook_320p.mp4
76,8043561,Mother In Law Knows Best,"Mellanie Monroe,","Sep 12, 2022",https://www.brazzers.com/video/8043561/mother-in-law-knows-best,https://media-public-ht.project1content.com/m=eyzaevFb/d2c/9ee/57c/c1e/494/9b3/3b6/881/751/d45/28/poster/poster_01.jpg,https://prog-public-ht.project1content.com/d2c/9ee/57c/c1e/494/9b3/3b6/881/751/d45/28/mediabook/mediabook_320p.mp4
77,8029641,Warning: Shoplifters Will Be Pro-ASS-ecuted,"Angel Wicky,","Sep 12, 2022",https://www.brazzers.com/video/8029641/warning-shoplifters-will-be-pro-ass-ecuted,https://media-public-ht.project1content.com/m=eyzaevFb/a16/18d/971/eb5/412/f9b/b63/a1d/baf/8b6/14/poster/poster_01.jpg,https://prog-public-ht.project1content.com/a16/18d/971/eb5/412/f9b/b63/a1d/baf/8b6/14/mediabook/mediabook_320p.mp4
78,8029741,Skirt Pervert,"Naomi Foxxx,","Sep 11, 2022",https://www.brazzers.com/video/8029741/skirt-pervert,https://media-public-ht.project1content.com/m=eyzaevFb/03e/237/41c/69d/48a/385/b61/4e9/907/d73/ac/poster/poster_01.jpg,https://prog-public-ht.project1content.com/03e/237/41c/69d/48a/385/b61/4e9/907/d73/ac/mediabook/mediabook_320p.mp4
79,8028731,Luna Star: The Girlfriend Experience,"Luna Star, Xander Corvus","Sep 10, 2022",https://www.brazzers.com/video/8028731/luna-star-the-girlfriend-experience,https://media-public-ht.project1content.com/m=eyzaevFb/815/dc2/30a/113/45a/1a5/862/32f/f76/1c8/04/poster/poster_01.jpg,https://prog-public-ht.project1content.com/815/dc2/30a/113/45a/1a5/862/32f/f76/1c8/04/mediabook/mediabook_320p.mp4
80,8027091,Laying The Landlord,"Tasha Lustn,","Sep 9, 2022",https://www.brazzers.com/video/8027091/laying-the-landlord,https://media-public-ht.project1content.com/m=eyzaevFb/fb0/bdc/0f6/00d/4ee/388/122/71d/3bf/abf/99/poster/poster_01.jpg,
81,8027061,"Massage Me, Fuck Me, And Ignore Her","Kaiia Eve, Deja Marie","Sep 9, 2022",https://www.brazzers.com/video/8027061/massage-me-fuck-me-and-ignore-her,https://media-public-ht.project1content.com/m=eyzaevFb/12c/06c/8ec/c17/4dd/6ba/ee5/110/1d2/817/23/poster/poster_01.jpg,
82,8026941,Banging the Businesswoman,"Kendra Sunderland,","Sep 8, 2022",https://www.brazzers.com/video/8026941/banging-the-businesswoman,https://media-public-ht.project1content.com/m=eyzaevFb/dfb/0e2/124/341/4c3/5b4/8cc/025/607/64a/3e/poster/poster_01.jpg,
83,8026871,Work That Pussy,"Jenna Starr,","Sep 8, 2022",https://www.brazzers.com/video/8026871/work-that-pussy,https://media-public-ht.project1content.com/m=eyzaevFb/e25/098/aff/444/4bf/487/890/8ae/9eb/23c/34/poster/poster_01.jpg,
84,8026831,Tongue Tied & Pussy-Whipped,"Ebony Mystique,","Sep 7, 2022",https://www.brazzers.com/video/8026831/tongue-tied-pussy-whipped,https://media-public-ht.project1content.com/m=eyzaevFb/cd1/471/f09/655/404/2b8/e00/3bc/2c6/72f/b4/poster/poster_01.jpg,https://prog-public-ht.project1content.com/cd1/471/f09/655/404/2b8/e00/3bc/2c6/72f/b4/mediabook/mediabook_320p.mp4
85,8019071,"Good Cock, Bad Cop","Destiny Dixon,","Sep 7, 2022",https://www.brazzers.com/video/8019071/good-cock-bad-cop,https://media-public-ht.project1content.com/m=eyzaevFb/86e/5c6/f1f/c92/447/59c/bca/889/a76/1d1/dd/poster/poster_01.jpg,https://prog-public-ht.project1content.com/86e/5c6/f1f/c92/447/59c/bca/889/a76/1d1/dd/mediabook/mediabook_320p.mp4
86,7995371,Get Your Ass Out Of My Shot,"Jada Sparks,","Sep 6, 2022",https://www.brazzers.com/video/7995371/get-your-ass-out-of-my-shot,https://media-public-ht.project1content.com/m=eyzaevFb/cec/547/774/2a8/4d3/681/d8e/e5b/8e3/5c0/58/poster/poster_01.jpg,https://prog-public-ht.project1content.com/cec/547/774/2a8/4d3/681/d8e/e5b/8e3/5c0/58/mediabook/mediabook_320p.mp4
87,8025741,A+ Foursome Fuck,"Andi James,","Sep 6, 2022",https://www.brazzers.com/video/8025741/a-foursome-fuck,https://media-public-ht.project1content.com/m=eyzaevFb/245/f83/580/68d/47a/ca2/5db/a1e/18f/62b/2d/poster/poster_01.jpg,https://prog-public-ht.project1content.com/245/f83/580/68d/47a/ca2/5db/a1e/18f/62b/2d/mediabook/mediabook_320p.mp4
88,8019701,Blindfolding Him for Her DP,"Armani Black,","Sep 5, 2022",https://www.brazzers.com/video/8019701/blindfolding-him-for-her-dp,https://media-public-ht.project1content.com/m=eyzaevFb/e61/efc/0aa/cc5/408/494/f5c/acb/b1a/855/3a/poster/poster_01.jpg,https://prog-public-ht.project1content.com/e61/efc/0aa/cc5/408/494/f5c/acb/b1a/855/3a/mediabook/mediabook_320p.mp4
89,8019671,Bubbly Fucking,"Katalina Kyle,","Sep 5, 2022",https://www.brazzers.com/video/8019671/bubbly-fucking,https://media-public-ht.project1content.com/m=eyzaevFb/3be/b8d/ed5/0f4/435/6bf/455/9b7/35e/2c8/00/poster/poster_01.jpg,https://prog-public-ht.project1content.com/3be/b8d/ed5/0f4/435/6bf/455/9b7/35e/2c8/00/mediabook/mediabook_320p.mp4
90,8019261,Bank Banging Fools Sloppy Robber,"Breyana Moore,","Sep 4, 2022",https://www.brazzers.com/video/8019261/bank-banging-fools-sloppy-robber,https://media-public-ht.project1content.com/m=eyzaevFb/9f7/62d/144/e99/4a8/a8e/2a5/fbf/1d5/d0c/34/poster/poster_01.jpg,https://prog-public-ht.project1content.com/9f7/62d/144/e99/4a8/a8e/2a5/fbf/1d5/d0c/34/mediabook/mediabook_320p.mp4
91,7982471,"Precious Pussy, Open Throat","Gia OhMy, Johnny Love","Sep 3, 2022",https://www.brazzers.com/video/7982471/precious-pussy-open-throat,https://media-public-ht.project1content.com/m=eyzaevFb/d66/46d/d99/871/473/b9a/e99/6a3/f3b/4fa/e2/poster/poster_01.jpg,https://prog-public-ht.project1content.com/d66/46d/d99/871/473/b9a/e99/6a3/f3b/4fa/e2/mediabook/mediabook_320p.mp4
92,7996411,Break-Up Cuck,"Elena Koshka,","Sep 2, 2022",https://www.brazzers.com/video/7996411/break-up-cuck,https://media-public-ht.project1content.com/m=eyzaevFb/e95/0dc/bff/716/401/482/295/b48/02e/b0b/e2/poster/poster_01.jpg,https://prog-public-ht.project1content.com/e95/0dc/bff/716/401/482/295/b48/02e/b0b/e2/mediabook/mediabook_320p.mp4
93,7996371,Thirst Trap,"Diamond Banks,","Sep 2, 2022",https://www.brazzers.com/video/7996371/thirst-trap,https://media-public-ht.project1content.com/m=eyzaevFb/3bb/748/7e0/d5a/4f7/d9f/bfa/063/e2f/ba3/32/poster/poster_01.jpg,https://prog-public-ht.project1content.com/3bb/748/7e0/d5a/4f7/d9f/bfa/063/e2f/ba3/32/mediabook/mediabook_320p.mp4
94,7975691,Fucking My GF's Tall Lookalike Roomie,"Kimmy Kimm ,","Sep 1, 2022",https://www.brazzers.com/video/7975691/fucking-my-g-fs-tall-lookalike-roomie,https://media-public-ht.project1content.com/m=eyzaevFb/d60/ee5/085/4cd/4bf/db8/a5c/643/8e8/892/57/poster/poster_01.jpg,https://prog-public-ht.project1content.com/d60/ee5/085/4cd/4bf/db8/a5c/643/8e8/892/57/mediabook/mediabook_320p.mp4
95,7994201,Anal Angel Next Door,"Angel Youngs,","Sep 1, 2022",https://www.brazzers.com/video/7994201/anal-angel-next-door,https://media-public-ht.project1content.com/m=eyzaevFb/4a3/005/d4b/54c/4a5/095/add/b1f/d7a/da1/30/poster/poster_01.jpg,https://prog-public-ht.project1content.com/4a3/005/d4b/54c/4a5/095/add/b1f/d7a/da1/30/mediabook/mediabook_320p.mp4
96,7975471,An Extramarital Affair,"Rachel Starr,","Aug 31, 2022",https://www.brazzers.com/video/7975471/an-extramarital-affair,https://media-public-ht.project1content.com/m=eyzaevFb/508/0c3/225/10a/4ab/39c/6e2/960/097/92b/67/poster/poster_01.jpg,https://prog-public-ht.project1content.com/508/0c3/225/10a/4ab/39c/6e2/960/097/92b/67/mediabook/mediabook_320p.mp4
97,7996201,Waiter Gets Served a Big Round Ass,"Nina Kayy, Jordi El Nino Polla","Aug 31, 2022",https://www.brazzers.com/video/7996201/waiter-gets-served-a-big-round-ass,https://media-public-ht.project1content.com/m=eyzaevFb/fcd/953/a9b/896/412/d9d/b29/db4/ad4/18a/ff/poster/poster_01.jpg,https://prog-public-ht.project1content.com/fcd/953/a9b/896/412/d9d/b29/db4/ad4/18a/ff/mediabook/mediabook_320p.mp4
98,7995811,I Wanna Fuck Your Mom,"Cherie Deville,","Aug 30, 2022",https://www.brazzers.com/video/7995811/i-wanna-fuck-your-mom,https://media-public-ht.project1content.com/m=eyzaevFb/218/483/c49/4a9/411/f9b/d6d/2e3/82f/2e5/f3/poster/poster_01.jpg,https://prog-public-ht.project1content.com/218/483/c49/4a9/411/f9b/d6d/2e3/82f/2e5/f3/mediabook/mediabook_320p.mp4
99,7940371,Lulu's POV Fantasy,"Lulu Chu, Xander Corvus","Aug 30, 2022",https://www.brazzers.com/video/7940371/lulus-pov-fantasy,https://media-public-ht.project1content.com/m=eyzaevFb/014/471/581/895/47e/280/471/619/6cc/119/7c/poster/poster_01.jpg,https://prog-public-ht.project1content.com/014/471/581/895/47e/280/471/619/6cc/119/7c/mediabook/mediabook_320p.mp4
100,7975751,Pussy Talk,"Aubrey Black,","Aug 29, 2022",https://www.brazzers.com/video/7975751/pussy-talk,https://media-public-ht.project1content.com/m=eyzaevFb/f38/41a/38e/a71/4d9/283/59b/2b4/02d/709/08/poster/poster_01.jpg,https://prog-public-ht.project1content.com/f38/41a/38e/a71/4d9/283/59b/2b4/02d/709/08/mediabook/mediabook_320p.mp4
101,7939451,Horny Couple Pranks And Fucks,"Sidney Summers,","Aug 29, 2022",https://www.brazzers.com/video/7939451/horny-couple-pranks-and-fucks,https://media-public-ht.project1content.com/m=eyzaevFb/fe4/26a/594/7a3/46b/385/2d7/ca8/f51/262/45/poster/poster_01.jpg,https://prog-public-ht.project1content.com/fe4/26a/594/7a3/46b/385/2d7/ca8/f51/262/45/mediabook/mediabook_320p.mp4
102,7975441,Hacking Your Cock,"Kiki Daniels,","Aug 28, 2022",https://www.brazzers.com/video/7975441/hacking-your-cock,https://media-public-ht.project1content.com/m=eyzaevFb/b25/3b2/5e7/537/465/7bb/ad3/7c8/96e/f0c/03/poster/poster_01.jpg,https://prog-public-ht.project1content.com/b25/3b2/5e7/537/465/7bb/ad3/7c8/96e/f0c/03/mediabook/mediabook_320p.mp4
103,7971461,Trouser Arouser,"Alexis Fawx,","Aug 27, 2022",https://www.brazzers.com/video/7971461/trouser-arouser,https://media-public-ht.project1content.com/m=eyzaevFb/384/1f3/d30/987/4e2/c8f/ea6/86e/648/e1c/af/poster/poster_01.jpg,https://prog-public-ht.project1content.com/384/1f3/d30/987/4e2/c8f/ea6/86e/648/e1c/af/mediabook/mediabook_320p.mp4
104,7982091,The Plumber's Cumming,"Jayla Page, Will Pounder","Aug 26, 2022",https://www.brazzers.com/video/7982091/the-plumbers-cumming,https://media-public-ht.project1content.com/m=eyzaevFb/7ec/d29/c18/9cd/457/5b5/5de/0b4/2d3/24d/b3/poster/poster_01.jpg,
105,7939251,Greasy Diner Anal Escapade,"Mellanie Monroe,","Aug 26, 2022",https://www.brazzers.com/video/7939251/greasy-diner-anal-escapade,https://media-public-ht.project1content.com/m=eyzaevFb/7fa/3b5/20d/2bf/456/b8c/6f6/583/ac2/204/f5/poster/poster_01.jpg,
106,7982821,Pussy Freak On A Leash,"Scarlit Scandal,","Aug 25, 2022",https://www.brazzers.com/video/7982821/pussy-freak-on-a-leash,https://media-public-ht.project1content.com/m=eyzaevFb/93f/d58/367/a49/471/f9d/e60/119/75f/8ab/43/poster/poster_01.jpg,
107,7971571,Cheeky Cheaters,"Tasty Stacey,","Aug 25, 2022",https://www.brazzers.com/video/7971571/cheeky-cheaters,https://media-public-ht.project1content.com/m=eyzaevFb/929/d74/ed7/825/4fa/5a0/f6d/caa/8d4/a30/98/poster/poster_01.jpg,
108,7940961,Bathtub Anal With A MILF,"Katrina Thicc,","Aug 24, 2022",https://www.brazzers.com/video/7940961/bathtub-anal-with-a-milf,https://media-public-ht.project1content.com/m=eyzaevFb/d44/58a/226/8be/430/193/00f/5c3/dd3/57e/7a/poster/poster_01.jpg,https://prog-public-ht.project1content.com/d44/58a/226/8be/430/193/00f/5c3/dd3/57e/7a/mediabook/mediabook_320p.mp4
109,7940921,Good Neighbors,"Bella Blu, Joshua Lewis","Aug 24, 2022",https://www.brazzers.com/video/7940921/good-neighbors,https://media-public-ht.project1content.com/m=eyzaevFb/87a/ad3/aca/2eb/43a/5b2/756/6db/5bf/de8/c8/poster/poster_01.jpg,https://prog-public-ht.project1content.com/87a/ad3/aca/2eb/43a/5b2/756/6db/5bf/de8/c8/mediabook/mediabook_320p.mp4
110,7971231,Devoured,"Alexis Tae, Mick Blue","Aug 23, 2022",https://www.brazzers.com/video/7971231/devoured,https://media-public-ht.project1content.com/m=eyzaevFb/5fa/faa/6a2/07a/4fc/fa7/ff7/275/8d7/83d/de/poster/poster_01.jpg,https://prog-public-ht.project1content.com/5fa/faa/6a2/07a/4fc/fa7/ff7/275/8d7/83d/de/mediabook/mediabook_320p.mp4
111,7940861,Freeuse Getaway: Part 3,"Dee Williams,","Aug 23, 2022",https://www.brazzers.com/video/7940861/freeuse-getaway-part-3,https://media-public-ht.project1content.com/m=eyzaevFb/b4b/f98/406/f81/4dd/aa7/9ce/c4a/57d/d12/90/poster/poster_01.jpg,https://prog-public-ht.project1content.com/b4b/f98/406/f81/4dd/aa7/9ce/c4a/57d/d12/90/mediabook/mediabook_320p.mp4
112,7940891,Freeuse Getaway: Part 2,"Jane Wilde, Ebony Mystique","Aug 22, 2022",https://www.brazzers.com/video/7940891/freeuse-getaway-part-2,https://media-public-ht.project1content.com/m=eyzaevFb/d94/111/494/b41/47f/6ab/ba1/444/24d/783/ed/poster/poster_01.jpg,https://prog-public-ht.project1content.com/d94/111/494/b41/47f/6ab/ba1/444/24d/783/ed/mediabook/mediabook_320p.mp4
113,4411041,An Anniversary Surprise,"April Flores,","Aug 22, 2022",https://www.brazzers.com/video/4411041/an-anniversary-surprise,https://media-public-ht.project1content.com/m=eyzaevFb/bf9/c2b/ece/c82/433/085/458/350/11b/679/a8/poster/poster_01.jpg,https://prog-public-ht.project1content.com/bf9/c2b/ece/c82/433/085/458/350/11b/679/a8/mediabook/mediabook_320p.mp4
114,7940391,Freeuse Getaway: Part 1,"Jasmine Jae,","Aug 21, 2022",https://www.brazzers.com/video/7940391/freeuse-getaway-part-1,https://media-public-ht.project1content.com/m=eyzaevFb/651/5e3/75f/9d7/40b/49d/297/314/174/620/da/poster/poster_01.jpg,https://prog-public-ht.project1content.com/651/5e3/75f/9d7/40b/49d/297/314/174/620/da/mediabook/mediabook_320p.mp4
115,7940481,A Modern Romance - Latin Lovers' Anal Treachery,"Luna Star, Jordi El Nino Polla","Aug 20, 2022",https://www.brazzers.com/video/7940481/a-modern-romance-latin-lovers-anal-treachery,https://media-public-ht.project1content.com/m=eyzaevFb/3aa/01f/d37/95a/49e/8bf/efc/95f/3c8/85f/65/poster/poster_01.jpg,https://prog-public-ht.project1content.com/3aa/01f/d37/95a/49e/8bf/efc/95f/3c8/85f/65/mediabook/mediabook_320p.mp4
116,7982281,Raunchy Realtor Gets Fucked Part 1,"Siri Dahl, Adira Allure","Aug 19, 2022",https://www.brazzers.com/video/7982281/raunchy-realtor-gets-fucked-part-1,https://media-public-ht.project1content.com/m=eyzaevFb/a49/df4/755/5be/46b/f8b/37b/f10/6e6/42e/34/poster/poster_01.jpg,https://prog-public-ht.project1content.com/a49/df4/755/5be/46b/f8b/37b/f10/6e6/42e/34/mediabook/mediabook_320p.mp4
117,7979901,Raunchy Realtor Gets Fucked Part 2,"Siri Dahl, Katie Kush","Aug 19, 2022",https://www.brazzers.com/video/7979901/raunchy-realtor-gets-fucked-part-2,https://media-public-ht.project1content.com/m=eyzaevFb/254/b14/2f8/3e1/4e0/f9e/12a/534/7cd/828/47/poster/poster_01.jpg,https://prog-public-ht.project1content.com/254/b14/2f8/3e1/4e0/f9e/12a/534/7cd/828/47/mediabook/mediabook_320p.mp4
118,7940461,This Thing of Ours,"Hot Ass Hollywood,","Aug 18, 2022",https://www.brazzers.com/video/7940461/this-thing-of-ours,https://media-public-ht.project1content.com/m=eyzaevFb/ad0/811/d78/885/4ff/7ac/b9f/5d9/5b2/b81/21/poster/poster_01.jpg,https://prog-public-ht.project1content.com/ad0/811/d78/885/4ff/7ac/b9f/5d9/5b2/b81/21/mediabook/mediabook_320p.mp4
